num_nodes,degree,edges,qw_weight,classic_weight,diferenca_entre_pesos
4,2,"[(0, 1, 11), (0, 2, 13), (0, 3, 9), (1, 2, 8), (1, 3, 12), (2, 3, 2)]",19,19,0
4,3,"[(0, 1, 11), (0, 2, 13), (0, 3, 9), (1, 2, 8), (1, 3, 12), (2, 3, 2)]",19,19,0
4,2,"[(0, 1, 6), (0, 2, 8), (0, 3, 17), (1, 2, 6), (1, 3, 6), (2, 3, 1)]",13,13,0
4,3,"[(0, 1, 6), (0, 2, 8), (0, 3, 17), (1, 2, 6), (1, 3, 6), (2, 3, 1)]",13,13,0
4,2,"[(0, 1, 7), (0, 2, 11), (0, 3, 11), (1, 2, 10), (1, 3, 5), (2, 3, 19)]",23,23,0
4,3,"[(0, 1, 7), (0, 2, 11), (0, 3, 11), (1, 2, 10), (1, 3, 5), (2, 3, 19)]",22,22,0
4,2,"[(0, 1, 14), (0, 2, 4), (0, 3, 10), (1, 2, 1), (1, 3, 8), (2, 3, 5)]",13,13,0
4,3,"[(0, 1, 14), (0, 2, 4), (0, 3, 10), (1, 2, 1), (1, 3, 8), (2, 3, 5)]",10,10,0
4,2,"[(0, 1, 2), (0, 2, 8), (0, 3, 18), (1, 2, 7), (1, 3, 12), (2, 3, 4)]",13,13,0
4,3,"[(0, 1, 2), (0, 2, 8), (0, 3, 18), (1, 2, 7), (1, 3, 12), (2, 3, 4)]",13,13,0
4,2,"[(0, 1, 10), (0, 2, 14), (0, 3, 14), (1, 2, 1), (1, 3, 3), (2, 3, 2)]",13,13,0
4,3,"[(0, 1, 10), (0, 2, 14), (0, 3, 14), (1, 2, 1), (1, 3, 3), (2, 3, 2)]",13,13,0
4,2,"[(0, 1, 5), (0, 2, 6), (0, 3, 14), (1, 2, 2), (1, 3, 7), (2, 3, 1)]",8,8,0
4,3,"[(0, 1, 5), (0, 2, 6), (0, 3, 14), (1, 2, 2), (1, 3, 7), (2, 3, 1)]",8,8,0
4,2,"[(0, 1, 9), (0, 2, 17), (0, 3, 2), (1, 2, 10), (1, 3, 17), (2, 3, 8)]",19,19,0
4,3,"[(0, 1, 9), (0, 2, 17), (0, 3, 2), (1, 2, 10), (1, 3, 17), (2, 3, 8)]",19,19,0
4,2,"[(0, 1, 17), (0, 2, 8), (0, 3, 15), (1, 2, 6), (1, 3, 3), (2, 3, 18)]",17,17,0
4,3,"[(0, 1, 17), (0, 2, 8), (0, 3, 15), (1, 2, 6), (1, 3, 3), (2, 3, 18)]",17,17,0
4,2,"[(0, 1, 13), (0, 2, 16), (0, 3, 5), (1, 2, 2), (1, 3, 18), (2, 3, 12)]",19,19,0
4,3,"[(0, 1, 13), (0, 2, 16), (0, 3, 5), (1, 2, 2), (1, 3, 18), (2, 3, 12)]",19,19,0
4,2,"[(0, 1, 6), (0, 2, 14), (0, 3, 17), (1, 2, 3), (1, 3, 18), (2, 3, 19)]",26,26,0
4,3,"[(0, 1, 6), (0, 2, 14), (0, 3, 17), (1, 2, 3), (1, 3, 18), (2, 3, 19)]",26,26,0
4,2,"[(0, 1, 3), (0, 2, 19), (0, 3, 6), (1, 2, 16), (1, 3, 4), (2, 3, 11)]",18,18,0
4,3,"[(0, 1, 3), (0, 2, 19), (0, 3, 6), (1, 2, 16), (1, 3, 4), (2, 3, 11)]",18,18,0
4,2,"[(0, 1, 15), (0, 2, 16), (0, 3, 1), (1, 2, 4), (1, 3, 3), (2, 3, 19)]",8,8,0
4,3,"[(0, 1, 15), (0, 2, 16), (0, 3, 1), (1, 2, 4), (1, 3, 3), (2, 3, 19)]",8,8,0
4,2,"[(0, 1, 15), (0, 2, 11), (0, 3, 1), (1, 2, 5), (1, 3, 2), (2, 3, 10)]",8,8,0
4,3,"[(0, 1, 15), (0, 2, 11), (0, 3, 1), (1, 2, 5), (1, 3, 2), (2, 3, 10)]",8,8,0
4,2,"[(0, 1, 9), (0, 2, 7), (0, 3, 11), (1, 2, 12), (1, 3, 18), (2, 3, 11)]",27,27,0
4,3,"[(0, 1, 9), (0, 2, 7), (0, 3, 11), (1, 2, 12), (1, 3, 18), (2, 3, 11)]",27,27,0
4,2,"[(0, 1, 10), (0, 2, 1), (0, 3, 18), (1, 2, 17), (1, 3, 4), (2, 3, 8)]",13,13,0
4,3,"[(0, 1, 10), (0, 2, 1), (0, 3, 18), (1, 2, 17), (1, 3, 4), (2, 3, 8)]",13,13,0
4,2,"[(0, 1, 18), (0, 2, 15), (0, 3, 7), (1, 2, 8), (1, 3, 15), (2, 3, 10)]",25,25,0
4,3,"[(0, 1, 18), (0, 2, 15), (0, 3, 7), (1, 2, 8), (1, 3, 15), (2, 3, 10)]",25,25,0
4,2,"[(0, 1, 12), (0, 2, 2), (0, 3, 4), (1, 2, 16), (1, 3, 3), (2, 3, 18)]",9,9,0
4,3,"[(0, 1, 12), (0, 2, 2), (0, 3, 4), (1, 2, 16), (1, 3, 3), (2, 3, 18)]",9,9,0
4,2,"[(0, 1, 6), (0, 2, 6), (0, 3, 13), (1, 2, 6), (1, 3, 15), (2, 3, 10)]",25,22,3
4,3,"[(0, 1, 6), (0, 2, 6), (0, 3, 13), (1, 2, 6), (1, 3, 15), (2, 3, 10)]",22,22,0
4,2,"[(0, 1, 12), (0, 2, 11), (0, 3, 19), (1, 2, 10), (1, 3, 6), (2, 3, 2)]",19,19,0
4,3,"[(0, 1, 12), (0, 2, 11), (0, 3, 19), (1, 2, 10), (1, 3, 6), (2, 3, 2)]",19,19,0
4,2,"[(0, 1, 15), (0, 2, 7), (0, 3, 16), (1, 2, 3), (1, 3, 13), (2, 3, 16)]",23,23,0
4,3,"[(0, 1, 15), (0, 2, 7), (0, 3, 16), (1, 2, 3), (1, 3, 13), (2, 3, 16)]",23,23,0
4,2,"[(0, 1, 2), (0, 2, 9), (0, 3, 3), (1, 2, 1), (1, 3, 8), (2, 3, 7)]",6,6,0
4,3,"[(0, 1, 2), (0, 2, 9), (0, 3, 3), (1, 2, 1), (1, 3, 8), (2, 3, 7)]",6,6,0
4,2,"[(0, 1, 1), (0, 2, 8), (0, 3, 18), (1, 2, 13), (1, 3, 11), (2, 3, 3)]",12,12,0
4,3,"[(0, 1, 1), (0, 2, 8), (0, 3, 18), (1, 2, 13), (1, 3, 11), (2, 3, 3)]",12,12,0
4,2,"[(0, 1, 10), (0, 2, 6), (0, 3, 3), (1, 2, 12), (1, 3, 18), (2, 3, 15)]",21,21,0
4,3,"[(0, 1, 10), (0, 2, 6), (0, 3, 3), (1, 2, 12), (1, 3, 18), (2, 3, 15)]",19,19,0
4,2,"[(0, 1, 1), (0, 2, 14), (0, 3, 13), (1, 2, 13), (1, 3, 5), (2, 3, 3)]",9,9,0
4,3,"[(0, 1, 1), (0, 2, 14), (0, 3, 13), (1, 2, 13), (1, 3, 5), (2, 3, 3)]",9,9,0
4,2,"[(0, 1, 19), (0, 2, 18), (0, 3, 16), (1, 2, 19), (1, 3, 17), (2, 3, 2)]",37,37,0
4,3,"[(0, 1, 19), (0, 2, 18), (0, 3, 16), (1, 2, 19), (1, 3, 17), (2, 3, 2)]",35,35,0
4,2,"[(0, 1, 9), (0, 2, 15), (0, 3, 11), (1, 2, 9), (1, 3, 1), (2, 3, 10)]",21,20,1
4,3,"[(0, 1, 9), (0, 2, 15), (0, 3, 11), (1, 2, 9), (1, 3, 1), (2, 3, 10)]",19,19,0
4,2,"[(0, 1, 6), (0, 2, 17), (0, 3, 15), (1, 2, 11), (1, 3, 16), (2, 3, 16)]",32,32,0
4,3,"[(0, 1, 6), (0, 2, 17), (0, 3, 15), (1, 2, 11), (1, 3, 16), (2, 3, 16)]",32,32,0
4,2,"[(0, 1, 16), (0, 2, 19), (0, 3, 2), (1, 2, 6), (1, 3, 9), (2, 3, 1)]",9,9,0
4,3,"[(0, 1, 16), (0, 2, 19), (0, 3, 2), (1, 2, 6), (1, 3, 9), (2, 3, 1)]",9,9,0
4,2,"[(0, 1, 16), (0, 2, 5), (0, 3, 9), (1, 2, 19), (1, 3, 6), (2, 3, 1)]",12,12,0
4,3,"[(0, 1, 16), (0, 2, 5), (0, 3, 9), (1, 2, 19), (1, 3, 6), (2, 3, 1)]",12,12,0
4,2,"[(0, 1, 4), (0, 2, 12), (0, 3, 19), (1, 2, 6), (1, 3, 4), (2, 3, 16)]",20,20,0
4,3,"[(0, 1, 4), (0, 2, 12), (0, 3, 19), (1, 2, 6), (1, 3, 4), (2, 3, 16)]",14,14,0
4,2,"[(0, 1, 6), (0, 2, 13), (0, 3, 8), (1, 2, 13), (1, 3, 15), (2, 3, 3)]",17,17,0
4,3,"[(0, 1, 6), (0, 2, 13), (0, 3, 8), (1, 2, 13), (1, 3, 15), (2, 3, 3)]",17,17,0
4,2,"[(0, 1, 1), (0, 2, 15), (0, 3, 9), (1, 2, 14), (1, 3, 16), (2, 3, 12)]",22,22,0
4,3,"[(0, 1, 1), (0, 2, 15), (0, 3, 9), (1, 2, 14), (1, 3, 16), (2, 3, 12)]",22,22,0
4,2,"[(0, 1, 1), (0, 2, 17), (0, 3, 16), (1, 2, 8), (1, 3, 1), (2, 3, 12)]",14,14,0
4,3,"[(0, 1, 1), (0, 2, 17), (0, 3, 16), (1, 2, 8), (1, 3, 1), (2, 3, 12)]",10,10,0
4,2,"[(0, 1, 8), (0, 2, 8), (0, 3, 5), (1, 2, 6), (1, 3, 11), (2, 3, 18)]",19,19,0
4,3,"[(0, 1, 8), (0, 2, 8), (0, 3, 5), (1, 2, 6), (1, 3, 11), (2, 3, 18)]",19,19,0
4,2,"[(0, 1, 3), (0, 2, 11), (0, 3, 5), (1, 2, 17), (1, 3, 12), (2, 3, 2)]",10,10,0
4,3,"[(0, 1, 3), (0, 2, 11), (0, 3, 5), (1, 2, 17), (1, 3, 12), (2, 3, 2)]",10,10,0
4,2,"[(0, 1, 13), (0, 2, 11), (0, 3, 7), (1, 2, 18), (1, 3, 2), (2, 3, 4)]",17,17,0
4,3,"[(0, 1, 13), (0, 2, 11), (0, 3, 7), (1, 2, 18), (1, 3, 2), (2, 3, 4)]",13,13,0
4,2,"[(0, 1, 18), (0, 2, 10), (0, 3, 4), (1, 2, 16), (1, 3, 15), (2, 3, 17)]",29,29,0
4,3,"[(0, 1, 18), (0, 2, 10), (0, 3, 4), (1, 2, 16), (1, 3, 15), (2, 3, 17)]",29,29,0
4,2,"[(0, 1, 19), (0, 2, 6), (0, 3, 1), (1, 2, 16), (1, 3, 11), (2, 3, 18)]",18,18,0
4,3,"[(0, 1, 19), (0, 2, 6), (0, 3, 1), (1, 2, 16), (1, 3, 11), (2, 3, 18)]",18,18,0
4,2,"[(0, 1, 19), (0, 2, 17), (0, 3, 19), (1, 2, 8), (1, 3, 12), (2, 3, 19)]",37,37,0
4,3,"[(0, 1, 19), (0, 2, 17), (0, 3, 19), (1, 2, 8), (1, 3, 12), (2, 3, 19)]",37,37,0
4,2,"[(0, 1, 3), (0, 2, 15), (0, 3, 10), (1, 2, 3), (1, 3, 13), (2, 3, 2)]",8,8,0
4,3,"[(0, 1, 3), (0, 2, 15), (0, 3, 10), (1, 2, 3), (1, 3, 13), (2, 3, 2)]",8,8,0
4,2,"[(0, 1, 2), (0, 2, 12), (0, 3, 7), (1, 2, 1), (1, 3, 14), (2, 3, 1)]",4,4,0
4,3,"[(0, 1, 2), (0, 2, 12), (0, 3, 7), (1, 2, 1), (1, 3, 14), (2, 3, 1)]",4,4,0
4,2,"[(0, 1, 6), (0, 2, 10), (0, 3, 13), (1, 2, 11), (1, 3, 1), (2, 3, 3)]",10,10,0
4,3,"[(0, 1, 6), (0, 2, 10), (0, 3, 13), (1, 2, 11), (1, 3, 1), (2, 3, 3)]",10,10,0
4,2,"[(0, 1, 5), (0, 2, 11), (0, 3, 14), (1, 2, 1), (1, 3, 19), (2, 3, 8)]",14,14,0
4,3,"[(0, 1, 5), (0, 2, 11), (0, 3, 14), (1, 2, 1), (1, 3, 19), (2, 3, 8)]",14,14,0
4,2,"[(0, 1, 8), (0, 2, 8), (0, 3, 9), (1, 2, 17), (1, 3, 8), (2, 3, 19)]",24,24,0
4,3,"[(0, 1, 8), (0, 2, 8), (0, 3, 9), (1, 2, 17), (1, 3, 8), (2, 3, 19)]",24,24,0
4,2,"[(0, 1, 2), (0, 2, 7), (0, 3, 17), (1, 2, 5), (1, 3, 11), (2, 3, 1)]",8,8,0
4,3,"[(0, 1, 2), (0, 2, 7), (0, 3, 17), (1, 2, 5), (1, 3, 11), (2, 3, 1)]",8,8,0
4,2,"[(0, 1, 19), (0, 2, 14), (0, 3, 16), (1, 2, 4), (1, 3, 1), (2, 3, 13)]",19,19,0
4,3,"[(0, 1, 19), (0, 2, 14), (0, 3, 16), (1, 2, 4), (1, 3, 1), (2, 3, 13)]",19,19,0
4,2,"[(0, 1, 13), (0, 2, 19), (0, 3, 17), (1, 2, 10), (1, 3, 3), (2, 3, 16)]",30,30,0
4,3,"[(0, 1, 13), (0, 2, 19), (0, 3, 17), (1, 2, 10), (1, 3, 3), (2, 3, 16)]",26,26,0
4,2,"[(0, 1, 5), (0, 2, 6), (0, 3, 8), (1, 2, 17), (1, 3, 16), (2, 3, 18)]",27,27,0
4,3,"[(0, 1, 5), (0, 2, 6), (0, 3, 8), (1, 2, 17), (1, 3, 16), (2, 3, 18)]",19,19,0
4,2,"[(0, 1, 10), (0, 2, 1), (0, 3, 1), (1, 2, 11), (1, 3, 9), (2, 3, 18)]",11,11,0
4,3,"[(0, 1, 10), (0, 2, 1), (0, 3, 1), (1, 2, 11), (1, 3, 9), (2, 3, 18)]",11,11,0
4,2,"[(0, 1, 11), (0, 2, 17), (0, 3, 9), (1, 2, 6), (1, 3, 2), (2, 3, 18)]",17,17,0
4,3,"[(0, 1, 11), (0, 2, 17), (0, 3, 9), (1, 2, 6), (1, 3, 2), (2, 3, 18)]",17,17,0
4,2,"[(0, 1, 8), (0, 2, 8), (0, 3, 8), (1, 2, 19), (1, 3, 8), (2, 3, 12)]",24,24,0
4,3,"[(0, 1, 8), (0, 2, 8), (0, 3, 8), (1, 2, 19), (1, 3, 8), (2, 3, 12)]",24,24,0
4,2,"[(0, 1, 8), (0, 2, 16), (0, 3, 6), (1, 2, 19), (1, 3, 10), (2, 3, 16)]",30,30,0
4,3,"[(0, 1, 8), (0, 2, 16), (0, 3, 6), (1, 2, 19), (1, 3, 10), (2, 3, 16)]",30,30,0
4,2,"[(0, 1, 2), (0, 2, 9), (0, 3, 18), (1, 2, 18), (1, 3, 17), (2, 3, 11)]",22,22,0
4,3,"[(0, 1, 2), (0, 2, 9), (0, 3, 18), (1, 2, 18), (1, 3, 17), (2, 3, 11)]",22,22,0
4,2,"[(0, 1, 7), (0, 2, 5), (0, 3, 13), (1, 2, 6), (1, 3, 6), (2, 3, 16)]",17,17,0
4,3,"[(0, 1, 7), (0, 2, 5), (0, 3, 13), (1, 2, 6), (1, 3, 6), (2, 3, 16)]",17,17,0
4,2,"[(0, 1, 13), (0, 2, 11), (0, 3, 16), (1, 2, 5), (1, 3, 18), (2, 3, 5)]",23,23,0
4,3,"[(0, 1, 13), (0, 2, 11), (0, 3, 16), (1, 2, 5), (1, 3, 18), (2, 3, 5)]",21,21,0
4,2,"[(0, 1, 14), (0, 2, 15), (0, 3, 9), (1, 2, 8), (1, 3, 10), (2, 3, 8)]",25,25,0
4,3,"[(0, 1, 14), (0, 2, 15), (0, 3, 9), (1, 2, 8), (1, 3, 10), (2, 3, 8)]",25,25,0
4,2,"[(0, 1, 5), (0, 2, 15), (0, 3, 2), (1, 2, 9), (1, 3, 14), (2, 3, 10)]",16,16,0
4,3,"[(0, 1, 5), (0, 2, 15), (0, 3, 2), (1, 2, 9), (1, 3, 14), (2, 3, 10)]",16,16,0
4,2,"[(0, 1, 5), (0, 2, 5), (0, 3, 18), (1, 2, 19), (1, 3, 11), (2, 3, 9)]",19,19,0
4,3,"[(0, 1, 5), (0, 2, 5), (0, 3, 18), (1, 2, 19), (1, 3, 11), (2, 3, 9)]",19,19,0
4,2,"[(0, 1, 19), (0, 2, 13), (0, 3, 5), (1, 2, 11), (1, 3, 2), (2, 3, 8)]",18,18,0
4,3,"[(0, 1, 19), (0, 2, 13), (0, 3, 5), (1, 2, 11), (1, 3, 2), (2, 3, 8)]",15,15,0
4,2,"[(0, 1, 3), (0, 2, 11), (0, 3, 9), (1, 2, 8), (1, 3, 13), (2, 3, 14)]",20,20,0
4,3,"[(0, 1, 3), (0, 2, 11), (0, 3, 9), (1, 2, 8), (1, 3, 13), (2, 3, 14)]",20,20,0
4,2,"[(0, 1, 11), (0, 2, 5), (0, 3, 9), (1, 2, 6), (1, 3, 6), (2, 3, 12)]",17,17,0
4,3,"[(0, 1, 11), (0, 2, 5), (0, 3, 9), (1, 2, 6), (1, 3, 6), (2, 3, 12)]",17,17,0
4,2,"[(0, 1, 5), (0, 2, 8), (0, 3, 5), (1, 2, 16), (1, 3, 1), (2, 3, 11)]",14,14,0
4,3,"[(0, 1, 5), (0, 2, 8), (0, 3, 5), (1, 2, 16), (1, 3, 1), (2, 3, 11)]",14,14,0
4,2,"[(0, 1, 6), (0, 2, 9), (0, 3, 1), (1, 2, 17), (1, 3, 16), (2, 3, 4)]",11,11,0
4,3,"[(0, 1, 6), (0, 2, 9), (0, 3, 1), (1, 2, 17), (1, 3, 16), (2, 3, 4)]",11,11,0
4,2,"[(0, 1, 19), (0, 2, 19), (0, 3, 7), (1, 2, 7), (1, 3, 19), (2, 3, 17)]",31,31,0
4,3,"[(0, 1, 19), (0, 2, 19), (0, 3, 7), (1, 2, 7), (1, 3, 19), (2, 3, 17)]",31,31,0
4,2,"[(0, 1, 2), (0, 2, 4), (0, 3, 15), (1, 2, 14), (1, 3, 9), (2, 3, 3)]",9,9,0
4,3,"[(0, 1, 2), (0, 2, 4), (0, 3, 15), (1, 2, 14), (1, 3, 9), (2, 3, 3)]",9,9,0
4,2,"[(0, 1, 15), (0, 2, 6), (0, 3, 10), (1, 2, 17), (1, 3, 4), (2, 3, 8)]",18,18,0
4,3,"[(0, 1, 15), (0, 2, 6), (0, 3, 10), (1, 2, 17), (1, 3, 4), (2, 3, 8)]",18,18,0
4,2,"[(0, 1, 10), (0, 2, 7), (0, 3, 11), (1, 2, 10), (1, 3, 8), (2, 3, 13)]",25,25,0
4,3,"[(0, 1, 10), (0, 2, 7), (0, 3, 11), (1, 2, 10), (1, 3, 8), (2, 3, 13)]",25,25,0
4,2,"[(0, 1, 6), (0, 2, 16), (0, 3, 17), (1, 2, 4), (1, 3, 11), (2, 3, 15)]",25,25,0
4,3,"[(0, 1, 6), (0, 2, 16), (0, 3, 17), (1, 2, 4), (1, 3, 11), (2, 3, 15)]",21,21,0
4,2,"[(0, 1, 11), (0, 2, 1), (0, 3, 5), (1, 2, 9), (1, 3, 7), (2, 3, 10)]",13,13,0
4,3,"[(0, 1, 11), (0, 2, 1), (0, 3, 5), (1, 2, 9), (1, 3, 7), (2, 3, 10)]",13,13,0
4,2,"[(0, 1, 18), (0, 2, 1), (0, 3, 12), (1, 2, 7), (1, 3, 10), (2, 3, 1)]",12,12,0
4,3,"[(0, 1, 18), (0, 2, 1), (0, 3, 12), (1, 2, 7), (1, 3, 10), (2, 3, 1)]",9,9,0
4,2,"[(0, 1, 11), (0, 2, 2), (0, 3, 18), (1, 2, 17), (1, 3, 7), (2, 3, 15)]",20,20,0
4,3,"[(0, 1, 11), (0, 2, 2), (0, 3, 18), (1, 2, 17), (1, 3, 7), (2, 3, 15)]",20,20,0
4,2,"[(0, 1, 10), (0, 2, 8), (0, 3, 8), (1, 2, 18), (1, 3, 17), (2, 3, 19)]",33,33,0
4,3,"[(0, 1, 10), (0, 2, 8), (0, 3, 8), (1, 2, 18), (1, 3, 17), (2, 3, 19)]",26,26,0
4,2,"[(0, 1, 11), (0, 2, 2), (0, 3, 1), (1, 2, 5), (1, 3, 4), (2, 3, 4)]",7,7,0
4,3,"[(0, 1, 11), (0, 2, 2), (0, 3, 1), (1, 2, 5), (1, 3, 4), (2, 3, 4)]",7,7,0
4,2,"[(0, 1, 2), (0, 2, 14), (0, 3, 11), (1, 2, 3), (1, 3, 6), (2, 3, 4)]",9,9,0
4,3,"[(0, 1, 2), (0, 2, 14), (0, 3, 11), (1, 2, 3), (1, 3, 6), (2, 3, 4)]",9,9,0
4,2,"[(0, 1, 19), (0, 2, 19), (0, 3, 17), (1, 2, 2), (1, 3, 11), (2, 3, 5)]",24,24,0
4,3,"[(0, 1, 19), (0, 2, 19), (0, 3, 17), (1, 2, 2), (1, 3, 11), (2, 3, 5)]",24,24,0
4,2,"[(0, 1, 4), (0, 2, 18), (0, 3, 4), (1, 2, 1), (1, 3, 8), (2, 3, 18)]",9,9,0
4,3,"[(0, 1, 4), (0, 2, 18), (0, 3, 4), (1, 2, 1), (1, 3, 8), (2, 3, 18)]",9,9,0
4,2,"[(0, 1, 14), (0, 2, 15), (0, 3, 7), (1, 2, 12), (1, 3, 9), (2, 3, 2)]",21,21,0
4,3,"[(0, 1, 14), (0, 2, 15), (0, 3, 7), (1, 2, 12), (1, 3, 9), (2, 3, 2)]",18,18,0
